Date,KOSPI 3M Chg,12M Fwd PE 3M Chg,CESI Global,CESI USD,US Bond Spread,Citi Macro Risk Index,USDKRW 1M Chg,VIX,VKOSPI,12M Fwd EPS 1M Chg,12M Fwd EPS 3M Chg,GDP OUTPUT GAP
2014-10-05,-1.6669,1.9504,-15.0000,18.3000,242.3840,0.6940,3.6419,14.5500,14.2500,-1.6999,-3.7089,-2.3290
2014-10-12,-2.4045,1.3325,-18.4000,19.1000,227.0230,0.8700,3.3902,21.2400,15.3500,-1.8498,-3.5270,-2.3290
2014-10-19,-5.8809,-2.8254,-16.6000,20.6000,216.8200,0.8490,2.0247,21.9900,18.6500,-1.8822,-3.1217,-2.3290
2014-10-26,-5.3180,-2.1164,-13.2000,17.2000,225.8360,0.8130,1.2640,16.1100,14.7000,-0.5409,-2.8053,-2.3290
2014-11-02,-5.2419,-1.6565,-11.1000,18.0000,232.5160,0.7360,0.6547,14.0300,13.9900,-1.7023,-3.0910,-2.3290
2014-11-09,-4.4917,-0.4686,-9.8000,15.0000,227.3140,0.7010,2.1393,13.1200,14.2900,-0.4536,-2.9789,-2.3290
2014-11-16,-5.7231,-0.2208,-3.4000,15.4000,231.0280,0.7890,3.2841,13.3100,13.5500,-2.5595,-4.8063,-2.3290
2014-11-23,-4.4664,2.3429,-5.0000,19.9000,229.9760,0.7510,5.3144,12.9000,12.6300,-3.2847,-5.5976,-2.3290
2014-11-30,-4.2426,1.7445,-4.1000,6.1000,214.7090,0.7530,3.7063,13.3300,11.5900,-0.4494,-4.0767,-2.3290
2014-12-07,-3.0638,2.0214,-3.2000,14.9000,229.1300,0.7490,1.8887,11.8200,12.2900,-1.3562,-3.7068,-2.3290
2014-12-14,-5.8843,-1.3375,-5.2000,29.6000,206.1440,0.9680,0.2226,21.0800,13.3900,0.1272,-4.0335,-2.3290
2014-12-21,-6.0297,-0.3757,1.2000,31.5000,212.6300,0.9100,-1.0595,16.4900,13.4700,0.9354,-4.1504,-2.3290
2014-12-28,-4.1090,-0.0886,3.4000,38.6000,224.3910,0.8680,-0.8483,14.5000,12.3200,0.0716,-2.6457,-2.3290
2015-01-04,-2.5160,0.5966,3.3000,28.3000,209.0250,0.9410,-0.9470,17.7900,12.5000,-0.5554,-2.5858,-1.9970
2015-01-11,-0.8357,1.5784,0.1000,30.7000,192.5530,0.9390,-1.2210,17.5500,12.8700,0.1712,-2.0575,-1.9970
2015-01-18,-0.6592,2.4843,-5.7000,7.2000,181.6520,0.9560,-2.2370,20.9500,14.6100,-0.3310,-2.6350,-1.9970
2015-01-25,0.5401,4.3154,-4.4000,-1.5000,177.6540,0.9040,-1.3244,16.6600,13.2000,-1.7274,-3.8070,-1.9970
2015-02-01,-0.7722,1.3517,-1.0000,-4.0000,163.6490,0.9530,-0.8927,20.9700,13.6700,-1.2553,-2.1428,-1.9970
2015-02-08,0.8068,3.5828,-3.5000,-25.3000,193.7270,0.8710,0.0064,17.2900,13.0600,-1.4721,-3.0596,-1.9970
2015-02-15,0.6354,1.8858,-2.3000,-37.2000,204.0230,0.8160,1.8241,14.6900,11.5800,-1.0294,-1.1060,-1.9970
2015-02-22,-0.1725,-0.3576,-6.1000,-47.4000,209.1370,0.7580,1.6373,14.3000,11.6900,0.5374,-0.0056,-1.9970
2015-03-01,0.2534,-0.5140,-5.2000,-46.7000,197.7800,0.7090,0.4298,13.3400,11.1100,0.9577,-0.7597,-1.9970
2015-03-08,1.3249,0.6326,-5.1000,-47.5000,223.1240,0.7140,0.8304,15.2000,10.7800,0.9289,-0.8139,-1.9970
2015-03-15,3.3345,2.0675,-5.1000,-60.1000,208.9490,0.7720,2.8745,16.0000,11.4500,1.7167,0.4639,-1.9970
2015-03-22,5.5576,3.3162,-12.3000,-72.1000,192.5190,0.7170,1.9150,13.0200,11.1700,1.3753,0.4302,-1.9970
2015-03-29,3.6773,1.3436,-8.3000,-62.9000,192.0900,0.7750,0.4598,15.0700,11.3100,1.4367,0.5941,-1.9970
2015-04-05,6.1762,2.8071,-0.7000,-57.7000,182.3730,0.7690,-0.5324,14.6700,11.0200,2.7501,2.4830,-1.8890
2015-04-12,8.4720,4.8941,-0.8000,-52.2000,192.7040,0.6420,-3.1708,12.5800,11.3700,2.3969,2.6961,-1.8890
2015-04-19,13.5250,9.5435,-9.0000,-54.2000,184.4990,0.7510,-3.4908,13.8900,12.2900,2.0871,2.8668,-1.8890
2015-04-26,11.5547,6.6474,-15.2000,-57.7000,188.3260,0.6660,-2.1661,12.2900,13.1000,2.3843,4.8030,-1.8890
2015-05-03,9.1271,3.9458,-18.2000,-62.3000,210.8460,0.6610,-1.8847,12.7000,11.7600,1.7699,5.6228,-1.8890
2015-05-10,6.6478,1.0412,-18.7000,-64.3000,213.7640,0.6350,-0.3890,12.8600,12.5400,1.6268,5.9261,-1.8890
2015-05-17,7.6117,1.3383,-19.0000,-71.6000,212.7240,0.6000,0.1753,12.3800,12.1400,2.3403,6.3692,-1.8890
2015-05-24,9.4140,3.3761,-19.4000,-62.1000,219.3980,0.6030,0.9866,12.1300,11.6200,1.7680,6.0857,-1.8890
2015-05-31,6.4961,1.7039,-20.8000,-54.2000,211.6380,0.6850,3.3430,13.8400,12.5900,2.1686,6.8897,-1.8890
2015-06-07,2.7403,-1.7845,-15.4000,-47.9000,238.7250,0.6690,2.0902,14.2100,14.4400,0.6973,5.6831,-1.8890
2015-06-14,3.3428,-0.6269,-7.1000,-33.0000,237.8360,0.6830,2.6712,13.7800,13.3000,0.7518,5.3601,-1.8890
2015-06-21,0.4771,-3.3602,-9.9000,-36.0000,225.2620,0.6980,1.5549,13.9600,13.9000,0.4881,5.1574,-1.8890
2015-06-28,3.4885,0.5419,-7.8000,-30.6000,246.7540,0.5760,0.7399,14.0200,12.6600,-0.8822,4.4460,-1.8890
2015-07-05,2.8840,1.8862,-9.1000,-24.5000,237.7190,0.7090,1.0620,16.7900,13.7500,-0.2256,2.6225,-2.0270
2015-07-12,-2.7106,-2.0765,-6.1000,-21.8000,238.8880,0.6480,1.3367,16.8300,15.4100,-2.0402,0.7946,-2.0270
2015-07-19,-3.1122,-2.7855,-2.4000,-18.0000,232.6610,0.4700,3.6557,11.9500,12.8800,-1.8176,1.1352,-2.0270
2015-07-26,-5.2709,-4.3205,-5.1000,-14.4000,222.6800,0.6130,4.6039,13.7400,13.2600,-2.0263,-0.0534,-2.0270
2015-08-02,-4.5605,-0.2012,-2.6000,-15.4000,211.3990,0.5150,4.2077,12.1200,13.5400,-4.8323,-4.0350,-2.0270
2015-08-09,-3.6101,0.2664,3.5000,-8.2000,209.6200,0.6160,3.3509,13.3900,13.5100,-2.9882,-3.7826,-2.0270
2015-08-16,-5.8410,-0.8617,0.3000,-4.4000,211.1530,0.5650,2.3250,12.8300,13.9300,-3.3089,-4.4475,-2.0270
2015-08-23,-12.5824,-6.4567,-1.8000,-18.2000,201.1070,0.8650,2.3077,28.0300,18.5100,-4.1898,-5.9046,-2.0270
2015-08-30,-8.3757,-2.6161,0.8000,-7.5000,211.9640,0.7960,0.3034,26.0500,18.3400,-0.3260,-6.3781,-2.0270
2015-09-06,-8.8032,-2.6992,-6.4000,-15.6000,209.3890,0.8580,2.2143,27.8000,22.7400,-1.2189,-5.6136,-2.0270
2015-09-13,-5.3992,1.0410,-8.7000,-22.2000,215.7930,0.7960,0.8772,23.2000,19.8600,-1.0123,-6.1205,-2.0270
2015-09-20,-2.4920,4.8398,-12.1000,-27.4000,214.3780,0.7530,-2.6783,22.2800,17.5000,-0.0335,-6.3930,-2.0270
2015-09-27,-7.0522,-0.6945,-12.0000,-25.0000,217.7510,0.8490,1.7764,23.6200,19.5600,-0.5820,-6.0946,-2.0270
2015-10-04,-6.4023,-0.2433,-7.8000,-29.7000,199.2860,0.8220,-1.1356,20.9400,18.4700,-0.2223,-5.6105,-2.3290
2015-10-11,-0.5731,4.9432,-11.6000,-26.3000,208.3050,0.6650,-2.1528,17.0800,15.9700,-0.9060,-5.0336,-2.3290
2015-10-18,-2.2405,2.8251,-8.7000,-14.8000,202.8280,0.6410,-2.8724,15.0500,15.8400,0.2511,-4.4207,-2.3290
2015-10-25,-0.2718,5.2081,-0.7000,-0.1000,208.1530,0.6240,-5.8388,14.4600,13.9400,-0.2453,-4.3876,-2.3290
2015-11-01,-0.0340,2.3109,-0.8000,-12.7000,206.5870,0.5230,-3.3483,15.0700,14.2200,-0.1393,-0.9559,-2.3290
2015-11-08,1.5342,4.0751,3.9000,-8.4000,224.4080,0.4700,-1.4668,14.3300,13.9800,1.4471,-0.6918,-2.3290
2015-11-15,-0.5127,1.6967,3.5000,0.5000,214.3760,0.5260,3.0459,20.0800,14.9000,0.8571,-0.3026,-2.3290
2015-11-22,6.0653,7.1401,1.5000,-9.1000,216.0590,0.5480,2.6270,15.4700,13.3800,1.7551,1.5451,-2.3290
2015-11-29,4.7129,6.2928,1.6000,-15.5000,204.7170,0.4980,1.1068,15.1200,12.8600,1.4950,0.8537,-2.3290
2015-12-06,4.6849,6.3679,-1.1000,-25.8000,205.2410,0.4230,1.2785,14.8100,15.4400,0.6026,1.1395,-2.3290
2015-12-13,0.3734,2.1149,4.8000,-22.3000,190.3250,0.7400,1.3533,24.3900,15.3900,0.1435,0.8615,-2.3290
2015-12-20,-1.0336,-0.3087,6.9000,-23.9000,202.6000,0.7270,2.4861,20.7000,14.1600,-0.1648,1.4117,-2.3290
2015-12-27,2.4603,3.7365,3.3000,-32.2000,203.7580,0.6250,1.3038,15.7400,13.3700,-0.2308,1.2099,-2.3290
2016-01-03,-0.4249,-0.2283,0.4000,-31.7000,210.1590,0.6350,1.3704,18.2100,14.1800,0.4232,1.7938,-2.1940
2016-01-10,-5.0462,-4.6587,0.1000,-21.3000,191.5490,0.8480,1.5684,27.0100,17.8200,0.2425,2.0304,-2.1940
2016-01-17,-7.4567,-5.8916,-7.8000,-33.8000,180.0780,0.8930,2.5484,27.0200,20.7000,-0.8913,0.2560,-2.1940
2016-01-24,-7.8891,-6.2386,-16.3000,-43.5000,175.1770,0.8350,2.7700,22.3400,20.2300,-1.3993,0.0391,-2.1940
2016-01-31,-5.7853,-0.8528,-20.1000,-47.1000,160.5490,0.8170,2.2815,20.2000,17.9300,-4.5094,-2.6609,-2.1940
2016-02-07,-6.0400,-0.9133,-21.4000,-55.7000,154.0670,0.8720,-0.0459,23.3800,18.1500,-3.5677,-3.0132,-2.1940
2016-02-14,-6.9939,-1.8216,-20.3000,-48.3000,146.3280,0.9250,-0.1401,25.4000,23.4700,-3.1311,-3.7084,-2.1940
2016-02-21,-3.6998,0.6432,-19.7000,-37.0000,144.9830,0.8620,2.7912,20.5300,17.1200,-1.9220,-3.5759,-2.1940
2016-02-28,-5.3638,-1.1339,-21.2000,-21.4000,144.6940,0.8300,3.2438,19.8100,16.8200,0.7794,-3.3473,-2.1940
2016-03-06,-0.9507,3.3443,-19.8000,-12.9000,160.4470,0.7430,0.4843,16.8600,14.1100,0.1767,-3.4238,-2.1940
2016-03-13,1.1695,5.0952,-23.5000,-9.3000,166.1620,0.5980,-1.5187,16.5000,13.5200,1.1405,-2.7498,-2.1940
2016-03-20,0.8505,5.0356,-16.7000,-0.2000,157.8130,0.5510,-5.7794,14.0200,12.9400,0.7064,-2.7345,-2.1940
2016-03-27,-0.3436,3.3826,-15.4000,-10.6000,161.5190,0.6330,-5.5731,14.7400,12.2800,0.8303,-2.3193,-2.1940
2016-04-03,0.6251,4.1676,-6.2000,-4.4000,154.1630,0.5860,-4.0929,13.1000,13.5600,1.6218,-2.2711,-2.3310
2016-04-10,2.8384,4.4873,-4.6000,-6.0000,148.7820,0.7250,-3.2980,15.3600,13.0700,2.0059,-1.0390,-2.3310
2016-04-17,7.2299,7.5278,0.8000,-12.2000,152.7980,0.5920,-1.3980,13.6200,12.1100,2.1043,0.2054,-2.3310
2016-04-24,7.2394,5.2178,-2.2000,-25.1000,165.3830,0.4670,-2.2197,13.2200,12.3300,3.2880,2.3243,-2.3310
2016-05-01,4.2933,-2.7176,-0.8000,-31.2000,161.9670,0.5740,-1.2651,15.7000,12.4200,4.1998,6.6422,-2.3310
2016-05-08,3.0723,-3.5157,-4.7000,-36.7000,157.8750,0.6450,0.0520,14.7200,12.8200,3.1108,5.8146,-2.3310
2016-05-15,7.1766,-0.7925,-6.6000,-33.0000,143.0480,0.5970,2.2074,15.0400,11.9300,3.7673,7.3414,-2.3310
2016-05-22,1.6402,-5.7109,-2.6000,-30.8000,152.8090,0.5850,4.1114,15.2000,12.1000,2.8776,7.3317,-2.3310
2016-05-29,2.5524,-5.0303,-0.2000,-22.8000,153.5620,0.4400,3.4973,13.1200,11.5500,1.4241,7.3244,-2.3310
2016-06-05,1.5448,-6.4063,3.4000,-25.4000,141.6350,0.5080,2.5338,13.4700,11.8100,1.9125,7.6481,-2.3310
2016-06-12,2.3445,-5.8614,0.9000,-23.0000,139.1820,0.6600,-0.5122,17.0300,11.8700,1.5323,7.7573,-2.3310
2016-06-19,-1.9437,-9.8961,-2.4000,-19.9000,135.5200,0.7060,-1.4032,19.4100,17.7300,0.3556,6.9578,-2.3310
2016-06-26,-2.9524,-10.8749,-2.8000,-23.8000,130.6250,0.7460,0.0017,25.7600,22.5300,0.2331,6.6889,-2.3310
2016-07-03,0.6967,-7.5535,-1.9000,-14.3000,118.7130,0.5020,-3.2611,14.7700,12.9100,1.2476,7.2517,-2.1700
2016-07-10,-0.4538,-8.1716,1.1000,5.3000,107.8890,0.4470,-0.3158,13.2000,14.7400,1.4040,7.1214,-2.1700
2016-07-17,0.1266,-7.5528,5.3000,21.9000,124.7430,0.3930,-3.4241,12.6700,13.3500,1.5073,6.3324,-2.1700
2016-07-24,-0.2555,-6.3709,10.4000,36.7000,124.6650,0.3940,-3.8047,12.0200,12.8500,1.7022,5.0508,-2.1700
2016-07-31,1.1052,-5.0153,12.8000,16.3000,119.4390,0.4270,-2.1545,11.8700,12.6000,1.9579,4.9441,-2.1700
2016-08-07,2.0858,-4.5400,15.2000,20.9000,132.4740,0.3970,-4.3942,11.3900,12.5600,1.8461,5.8076,-2.1700
2016-08-14,4.2440,-2.1605,14.6000,10.9000,123.3750,0.3920,-2.6534,11.5500,11.2000,2.6520,5.1895,-2.1700
2016-08-21,5.5744,-0.5790,9.5000,4.6000,127.3720,0.3890,-1.4897,11.3400,11.7300,2.5001,4.6654,-2.1700
2016-08-28,3.4700,-2.5653,8.6000,11.1000,130.4900,0.4110,-0.5962,13.6500,12.0100,1.2802,4.7952,-2.1700
2016-09-04,2.6422,-3.4041,0.8000,0.6000,127.7670,0.4010,0.5789,11.9800,11.7500,0.9878,4.8475,-2.1700
2016-09-11,1.0032,-4.3436,-4.8000,-4.9000,133.4080,0.4900,-0.3082,17.5000,11.5600,0.4974,4.1174,-2.1700
2016-09-18,2.3528,-3.0796,-5.6000,-3.0000,140.8510,0.5290,0.1459,15.3700,15.7100,0.5832,4.9027,-2.1700
2016-09-25,6.6916,0.4868,-8.7000,-4.4000,144.5960,0.4150,-1.0101,12.2900,11.8800,0.8140,5.4025,-2.1700
2016-10-02,2.8335,-2.2092,-2.6000,-5.1000,131.5400,0.4610,-1.4233,13.2900,14.1100,0.5244,4.0986,-2.1060
2016-10-09,4.6202,-0.3331,0.5000,-2.0000,139.7650,0.4430,1.4394,13.4800,14.2400,1.0859,3.7907,-2.1060
2016-10-16,0.2677,-3.9589,-1.6000,-7.6000,150.3460,0.4940,1.2706,16.1200,14.1100,0.4991,3.8608,-2.1060
2016-10-23,1.1272,-3.4859,-7.7000,-23.0000,140.4910,0.4010,2.9480,13.3400,13.1800,-0.2106,3.4201,-2.1060
2016-10-30,0.1602,-3.1262,3.7000,-9.1000,156.0910,0.4870,3.9482,16.1900,13.2300,0.0100,2.1098,-2.1060
2016-11-06,-1.7800,-4.4549,6.9000,-12.9000,140.4820,0.5830,2.4892,22.5100,18.4100,-0.3447,1.5580,-2.1060
2016-11-13,-3.2207,-6.1318,7.3000,-6.3000,167.8070,0.4210,2.6672,14.1700,15.0400,0.6271,1.8120,-2.1060
2016-11-20,-3.9713,-6.9403,11.7000,7.9000,192.0200,0.4160,4.2495,12.8500,13.7100,1.0002,1.9067,-2.1060
2016-11-27,-3.0940,-5.5175,15.2000,9.3000,185.9830,0.3630,2.8566,12.3400,12.5100,0.4213,1.2438,-2.1060
2016-12-04,-3.3214,-5.6719,21.9000,24.7000,191.8020,0.4310,2.5450,14.1200,13.4900,-0.5064,0.0555,-2.1060
2016-12-11,-0.6468,-3.2361,22.6000,30.2000,192.9400,0.2390,0.1994,11.7500,11.8400,-1.2114,0.0808,-2.1060
2016-12-18,2.1447,-1.4066,23.2000,22.9000,209.4230,0.3100,0.0541,12.2000,10.9200,-0.2787,1.0335,-2.1060
2016-12-25,-0.8846,-4.1437,25.7000,25.6000,202.4630,0.2780,2.1615,11.4400,11.0900,0.5943,1.0231,-2.1060
2017-01-01,-0.8402,-4.7495,27.0000,23.3000,194.0020,0.3770,3.0124,14.0400,11.5100,2.0761,1.6000,-2.0680
2017-01-08,-0.2279,-4.7247,34.9000,27.0000,190.1610,0.2370,2.3183,11.3200,11.0000,3.3962,2.3682,-2.0680
2017-01-15,2.6762,-3.1738,42.5000,38.0000,186.6650,0.2460,-0.7552,11.2300,10.9600,3.1886,3.7373,-2.0680
2017-01-22,1.6040,-5.1378,41.4000,44.6000,196.4360,0.2710,-2.8058,11.5400,12.7200,3.1971,4.4730,-2.0680
2017-01-29,3.1776,-4.9417,37.6000,32.2000,197.1680,0.2310,-3.9981,10.5800,11.5900,4.7490,6.4142,-2.0680
2017-02-05,4.5983,-4.1825,40.4000,45.3000,196.2320,0.2020,-3.8207,10.9700,11.9300,3.9094,6.7382,-2.0680
2017-02-12,4.5681,-3.6037,39.7000,40.8000,186.9250,0.2220,-2.0623,10.8500,10.3900,2.9015,6.0821,-2.0680
2017-02-19,5.3682,-3.1998,42.4000,53.1000,189.6940,0.2480,-1.9142,11.4900,10.0200,3.1558,6.7028,-2.0680
2017-02-26,6.0604,-2.7928,46.4000,44.9000,180.4150,0.2650,-2.4044,11.4700,10.1900,1.0132,7.0416,-2.0680
2017-03-05,5.4876,-3.2987,46.4000,36.8000,177.2180,0.0780,0.7687,10.9600,10.9700,0.9206,8.2691,-2.0680
2017-03-12,3.5887,-5.5148,45.4000,48.0000,182.8000,0.0850,0.5849,11.6600,10.6700,1.6354,9.1391,-2.0680
2017-03-19,5.9905,-2.6776,45.0000,56.1000,176.9220,0.0950,-1.3386,11.2800,11.2500,1.1519,8.2335,-2.0680
2017-03-26,6.5352,-2.6719,46.4000,54.1000,164.5450,0.1550,-0.8068,12.9600,12.3600,2.2581,8.8120,-2.0680
2017-04-02,6.6012,-3.3840,38.8000,48.0000,163.0690,0.1660,-3.2710,12.3700,11.0600,3.5605,9.8435,-1.9410
2017-04-09,5.0075,-4.6349,31.5000,38.8000,156.4450,0.1520,-1.9855,12.8700,12.6300,4.0043,9.7809,-1.9410
2017-04-16,2.7971,-5.9820,31.4000,38.2000,142.9790,0.3040,0.7539,15.9600,16.4000,4.1171,9.2074,-1.9410
2017-04-23,4.8136,-4.6087,30.9000,2.8000,147.0990,0.2850,1.0494,14.6300,12.8900,4.4895,10.1746,-1.9410
2017-04-30,5.8481,-4.8875,31.5000,-4.8000,148.2830,0.0830,1.7346,10.8200,12.2700,6.4761,11.6546,-1.9410
2017-05-07,8.1074,-2.5235,25.9000,-18.2000,145.9700,0.0410,-0.1516,10.5700,13.7700,5.6195,11.5876,-1.9410
2017-05-14,10.1654,-0.3713,21.6000,-29.5000,145.1950,0.0720,-1.0966,10.4000,12.3200,5.1676,11.6124,-1.9410
2017-05-21,9.9924,0.3418,17.2000,-33.4000,132.5160,0.1720,-0.6436,12.0400,12.8800,3.7508,10.8101,-1.9410
2017-05-28,12.4721,0.4628,11.5000,-36.2000,131.6750,0.0670,-1.4941,9.8100,13.5100,0.4010,10.9779,-1.9410
2017-06-04,14.0936,1.4715,5.5000,-40.9000,118.3510,0.0950,-0.9606,9.7500,12.6800,0.6230,11.2585,-1.9410
2017-06-11,13.5571,1.0918,1.9000,-43.4000,119.9480,0.0820,-0.3796,10.7000,11.4300,1.2800,11.2221,-1.9410
2017-06-18,9.1126,-2.9040,-8.0000,-78.6000,114.5210,0.1200,0.6389,10.3800,11.4600,1.5361,11.2310,-1.9410
2017-06-25,9.6660,-1.7962,-11.4000,-74.6000,118.1940,0.1840,1.6194,10.0200,11.3100,1.7783,10.4572,-1.9410
2017-07-02,10.7192,-0.0636,-7.3000,-72.6000,128.7330,0.1630,1.9790,11.1800,12.0000,1.8113,9.3794,-1.6670
2017-07-09,10.6026,-0.5173,0.8000,-58.5000,134.8840,0.2030,2.7779,11.1900,12.9700,2.3655,9.4696,-1.6670
2017-07-16,13.1038,2.5587,-6.4000,-68.1000,129.5190,0.0840,-0.0794,9.5100,10.4300,2.3377,9.3300,-1.6670
2017-07-23,13.1647,3.9075,-4.0000,-52.6000,107.3420,0.1110,-1.8087,9.3600,9.8200,2.4659,8.3181,-1.6670
2017-07-30,8.8667,1.9834,-1.4000,-44.5000,120.6290,0.1550,-1.9100,10.2900,12.9300,2.8638,5.6686,-1.6670
2017-08-06,6.8806,-0.1085,0.9000,-40.8000,118.1930,0.1410,-2.5512,10.0300,12.7800,1.9250,5.6404,-1.6670
2017-08-13,1.4737,-5.4215,1.2000,-36.6000,115.0820,0.4530,0.9177,15.5100,18.9600,1.7375,5.7642,-1.6670
2017-08-20,3.0540,-4.1892,4.3000,-29.4000,118.3960,0.4300,2.0521,14.2600,13.1000,1.4069,5.8710,-1.6670
2017-08-27,0.9854,-4.3710,5.7000,-32.3000,114.8220,0.3060,0.5703,11.2800,12.1800,0.6471,5.9276,-1.6670
2017-09-03,-0.5916,-5.5743,11.0000,-18.2000,115.0640,0.2300,-0.1778,10.1300,13.3600,0.7132,5.7352,-1.6670
2017-09-10,-1.5942,-6.3918,11.2000,-23.8000,100.3770,0.3700,-1.4339,12.1200,14.9900,0.7046,5.1634,-1.6670
2017-09-17,1.0263,-4.0480,8.9000,-19.0000,116.6820,0.2380,-0.8236,10.1700,11.1200,1.0256,5.3386,-1.6670
2017-09-24,0.4250,-4.4136,18.4000,-8.8000,122.0800,0.2860,0.7222,9.5900,12.3200,1.0874,5.2086,-1.6670
2017-10-01,0.1120,-4.8385,17.5000,-7.9000,127.5220,0.1820,2.0037,9.5100,13.4100,1.3570,5.2634,-1.1850
2017-10-08,-100.0000,-3.3557,21.4000,3.4000,129.0330,0.1490,1.6056,9.6500,,1.6643,4.4430,-1.1850
2017-10-15,2.4430,-3.1025,26.0000,3.9000,120.0620,0.1690,-0.2562,9.6100,11.4600,1.9281,4.9170,-1.1850
2017-10-22,1.6114,-3.5478,21.5000,1.5000,127.8960,0.1390,-0.4751,9.9700,11.9300,1.5154,4.2327,-1.1850
2017-10-29,3.9834,-0.9373,32.0000,38.2000,130.3480,0.1270,-1.3096,9.8000,12.2100,1.6902,4.0623,-1.1850
2017-11-05,6.7845,0.6634,31.9000,40.9000,115.8160,0.1750,-2.7632,9.1400,13.0900,3.0563,5.6023,-1.1850
2017-11-12,9.6236,3.3848,28.1000,38.5000,117.3090,0.3250,-1.0585,11.2900,11.1100,2.3278,5.5257,-1.1850
2017-11-19,7.4467,1.0887,31.3000,56.0000,107.7370,0.3370,-2.9921,11.4300,11.2900,2.7304,5.5931,-1.1850
2017-11-26,6.9716,0.6321,34.0000,50.6000,107.0630,0.2260,-3.9897,9.6700,11.4900,2.1304,5.5959,-1.1850
2017-12-03,4.9930,-1.5447,28.6000,60.1000,109.5440,0.2970,-2.4557,11.4300,13.2600,1.1848,6.0967,-1.1850
2017-12-10,5.1320,-0.9564,32.5000,65.2000,109.7150,0.2310,-2.1082,9.5800,13.0400,1.3921,6.2460,-1.1850
2017-12-17,4.0234,-1.7639,33.1000,72.2000,103.0750,0.2600,-0.7353,9.4200,11.0600,1.7882,6.3902,-1.1850
2017-12-24,2.1698,-3.6052,33.6000,84.5000,115.1200,0.2420,-0.5160,9.9000,11.9200,1.9281,6.4740,-1.1850
2017-12-31,3.0495,-2.4475,29.6000,75.7000,101.6950,0.3110,-1.4497,11.0400,12.0600,1.3648,6.1048,-1.1850
2018-01-07,#DIV/0!,-0.7651,30.7000,75.0000,107.2440,0.1480,-2.8121,9.2200,11.9200,1.5032,6.0777,-0.8830
2018-01-14,0.9217,-3.8835,33.3000,70.4000,110.3370,0.1850,-2.2471,10.1600,11.0000,1.2316,5.6632,-0.8830
2018-01-21,1.2340,-3.0446,31.7000,61.5000,122.4760,0.3200,-1.2781,11.2700,12.6700,0.8038,5.7277,-0.8830
2018-01-28,3.1294,-0.8939,24.1000,37.5000,123.5680,0.3520,-0.6305,11.0800,12.5200,0.6254,4.9939,-0.8830
2018-02-04,-1.2737,-2.7298,22.0000,44.5000,135.5590,0.4540,1.6326,17.3100,14.3400,-1.1180,1.7809,-0.8830
2018-02-11,-7.0461,-8.6111,21.5000,47.4000,128.6520,0.6750,2.5495,29.0600,23.7300,-3.7120,-0.5734,-0.8830
2018-02-18,-4.4262,-5.5454,20.7000,50.2000,127.7140,0.5480,1.0601,19.4600,18.5200,-4.5248,-1.7393,-0.8830
2018-02-25,-3.6477,-4.4199,14.1000,50.1000,122.2120,0.6080,1.4146,16.4900,15.4900,-4.6028,-1.9281,-0.8830
2018-03-04,-2.9591,-3.4412,11.3000,39.1000,121.5340,0.7300,0.0231,19.5900,17.3900,-2.9138,-2.3418,-0.8830
2018-03-11,-0.1847,-0.4540,18.7000,47.9000,122.4370,0.5940,-2.0237,14.6400,14.8000,-1.0245,-2.9431,-0.8830
2018-03-18,0.4794,0.4148,19.1000,45.8000,106.7760,0.6520,-1.0119,15.8000,15.5200,0.4291,-3.0513,-0.8830
2018-03-25,-0.9744,-0.7015,13.3000,46.3000,108.7920,0.7650,0.2966,24.8700,20.2100,0.4867,-3.3149,-0.8830
2018-04-01,-0.8770,-0.3555,11.9000,49.8000,102.6060,0.7460,-1.5551,19.9700,17.5400,0.2062,-3.4580,-0.5210
2018-04-08,-2.7203,-2.8113,-1.5000,35.9000,105.8080,0.6740,-0.0234,21.4900,17.3500,0.6095,-3.7977,-0.5210
2018-04-15,-1.6564,-0.9483,-12.0000,25.2000,107.0370,0.6130,0.3095,17.4100,13.8100,-0.0191,-4.2490,-0.5210
2018-04-22,-1.7431,-1.4978,-14.4000,29.2000,115.0210,0.6260,-1.3861,16.8800,12.9100,-0.0076,-4.0932,-0.5210
2018-04-29,-3.1987,-1.2440,-8.0000,46.0000,114.4270,0.6480,1.2317,15.4100,14.0500,0.6440,-3.4402,-0.5210
2018-05-06,-2.5347,-1.0323,-16.7000,30.9000,111.4130,0.6680,0.6965,14.7700,13.3100,0.6249,-2.1019,-0.5210
2018-05-13,4.8203,6.0884,-18.4000,21.4000,106.4930,0.5810,-0.0187,12.6500,11.2500,1.6522,1.0852,-0.5210
2018-05-20,1.6029,2.2492,-21.8000,12.3000,115.6440,0.6110,0.9792,13.4200,12.6900,1.7239,2.1838,-0.5210
2018-05-27,0.3785,1.1604,-23.3000,12.0000,103.7080,0.6260,0.1161,13.2200,12.5000,0.7762,2.0043,-0.5210
2018-06-03,1.5320,2.2042,-21.1000,14.5000,99.2490,0.6560,-0.1996,13.4600,13.1800,1.4655,2.3139,-0.5210
2018-06-10,-0.3200,-0.0466,-28.6000,10.2000,102.3610,0.6760,0.6031,12.1800,12.9600,0.4467,2.5877,-0.5210
2018-06-17,-3.6059,-3.0487,-31.6000,15.1000,99.0350,0.6190,1.8699,11.9800,13.6500,0.5887,2.3462,-0.5210
