Date,KOSPI,Energy,Chemistry,"Non-ferrous, wood, etc.",Steel,Construction,Machine,Shipbuilding,Capital goods,Transit,Automobile,Cosmetics,Hotel,Media,Retail,Consumer_staples,Healthcare,Bank,Stock,Insurance,Software,IT hardware,Semiconductor,IT home appliance,Display,Communication,Utility
2011-01-07,1215352 ,56686 ,96296 ,17410 ,81792 ,49467 ,27086 ,61175 ,14799 ,39653 ,90026 ,15858 ,10373 ,8214 ,33044 ,37979 ,10970 ,165950 ,27916 ,36339 ,20312 ,25776 ,205754 ,34407 ,36069 ,54788 ,22589 
2011-01-14,1215952 ,57985 ,96528 ,16692 ,79940 ,49618 ,27027 ,65135 ,14930 ,38659 ,89774 ,15163 ,10389 ,8169 ,33017 ,38258 ,10558 ,167490 ,27844 ,36460 ,20153 ,25693 ,204143 ,34562 ,35826 ,54559 ,22621 
2011-01-21,1215299 ,59035 ,98056 ,16720 ,80244 ,49538 ,27002 ,66597 ,14776 ,38401 ,89825 ,15367 ,10682 ,8821 ,32402 ,37521 ,10725 ,169640 ,27938 ,36318 ,19902 ,24263 ,203358 ,34647 ,35167 ,53907 ,21229 
2011-01-28,1217666 ,62460 ,99345 ,16714 ,79962 ,49418 ,26754 ,66871 ,14634 ,38407 ,90614 ,15278 ,10642 ,8676 ,32302 ,36296 ,9780 ,171291 ,28683 ,36570 ,18852 ,23687 ,203983 ,35191 ,33273 ,52943 ,21185 
2011-02-04,1237139 ,63210 ,101299 ,16818 ,81098 ,50160 ,27398 ,66647 ,14965 ,38608 ,91537 ,15444 ,10715 ,8815 ,32655 ,36725 ,10056 ,171846 ,29295 ,37058 ,19152 ,24226 ,210019 ,36228 ,33854 ,52655 ,24681 
2011-02-11,1242182 ,64541 ,102158 ,16473 ,81142 ,50255 ,27334 ,66707 ,14994 ,38547 ,91836 ,15748 ,10703 ,8545 ,32666 ,36056 ,9999 ,175149 ,28909 ,36904 ,18971 ,24508 ,209450 ,36315 ,32927 ,52482 ,24445 
2011-02-18,1243719 ,64903 ,102797 ,16307 ,81194 ,50151 ,27185 ,69309 ,15337 ,37740 ,91493 ,15679 ,10570 ,8461 ,32643 ,36536 ,9730 ,176027 ,28855 ,36858 ,18676 ,24345 ,209527 ,36331 ,32621 ,52490 ,23326 
2011-02-25,1246047 ,64901 ,102475 ,15524 ,81355 ,50089 ,26295 ,72031 ,15116 ,37554 ,93328 ,15341 ,10550 ,8084 ,32659 ,36042 ,9850 ,176396 ,28907 ,36691 ,18654 ,24467 ,209006 ,36484 ,32331 ,52489 ,23318 
2011-03-04,1257678 ,66004 ,103690 ,15759 ,82180 ,50928 ,25987 ,71565 ,14660 ,38300 ,94081 ,14762 ,10627 ,7906 ,32950 ,35701 ,10276 ,177261 ,29094 ,35858 ,19031 ,24991 ,210831 ,40418 ,32674 ,52893 ,22747 
2011-03-11,1250909 ,65508 ,103431 ,15823 ,82350 ,49444 ,27065 ,71632 ,15051 ,37290 ,94306 ,15972 ,10659 ,7723 ,32862 ,35283 ,10629 ,177384 ,29093 ,35770 ,19502 ,24334 ,205628 ,40340 ,32756 ,52908 ,23698 
2011-03-18,1250023 ,67521 ,104746 ,15832 ,82351 ,49402 ,26827 ,71307 ,15054 ,37083 ,94379 ,15919 ,10599 ,7683 ,32833 ,36029 ,10584 ,177089 ,29055 ,35541 ,19434 ,24221 ,204942 ,40192 ,31825 ,52514 ,22584 
2011-03-25,1249569 ,70510 ,105805 ,16437 ,82082 ,48352 ,26879 ,71103 ,14981 ,35646 ,94649 ,15970 ,10450 ,7318 ,32614 ,36938 ,10581 ,178024 ,29193 ,35858 ,18834 ,24029 ,202545 ,39859 ,31260 ,52571 ,22373 
2011-04-01,1264588 ,73021 ,107821 ,17103 ,82779 ,48782 ,27467 ,70498 ,14996 ,35793 ,95506 ,16223 ,10504 ,7753 ,32883 ,37454 ,9917 ,178282 ,29210 ,36306 ,19229 ,24317 ,204905 ,37118 ,35283 ,53081 ,25567 
2011-04-08,1261617 ,75550 ,109082 ,17228 ,82953 ,48120 ,27516 ,70501 ,15052 ,34679 ,96835 ,16642 ,10590 ,7635 ,33979 ,37958 ,10450 ,177351 ,28574 ,34445 ,19026 ,23811 ,204595 ,36301 ,35144 ,52601 ,22296 
2011-04-15,1260794 ,76806 ,109885 ,17852 ,83347 ,48014 ,28359 ,69455 ,15064 ,34245 ,98094 ,16523 ,10507 ,7765 ,34066 ,38026 ,10639 ,176825 ,28661 ,34749 ,19296 ,23920 ,204790 ,36225 ,30611 ,52511 ,21974 
2011-04-22,1261436 ,78156 ,113763 ,17559 ,83458 ,46748 ,28151 ,69427 ,14986 ,33147 ,98979 ,16138 ,10457 ,7771 ,34107 ,38560 ,10624 ,178211 ,28496 ,35953 ,19308 ,23768 ,203408 ,34337 ,30310 ,52236 ,19353 
2011-04-29,1267867 ,79716 ,116019 ,18088 ,83062 ,47644 ,28701 ,70291 ,15157 ,32003 ,100917 ,16130 ,10757 ,8040 ,33576 ,39886 ,10932 ,178697 ,28482 ,37355 ,19347 ,23080 ,203660 ,32912 ,29634 ,51974 ,19057 
2011-05-06,1285656 ,81583 ,118050 ,18310 ,83872 ,48215 ,29286 ,70375 ,15372 ,33219 ,103022 ,16410 ,10821 ,8127 ,33903 ,40872 ,11174 ,179478 ,28767 ,37741 ,19792 ,23551 ,208257 ,33488 ,30193 ,52521 ,18584 
2011-05-13,1291621 ,83243 ,118499 ,17425 ,83906 ,48142 ,29127 ,69865 ,15357 ,32032 ,103472 ,16363 ,10826 ,8254 ,33914 ,41044 ,11162 ,179583 ,29159 ,37448 ,19583 ,23724 ,207837 ,39633 ,29527 ,52444 ,18554 
2011-05-20,1292702 ,84406 ,119534 ,17750 ,84012 ,48112 ,29176 ,69818 ,15082 ,32113 ,103456 ,17090 ,10837 ,8409 ,34107 ,41466 ,11301 ,180331 ,28701 ,36685 ,20470 ,23121 ,207927 ,39765 ,29415 ,52549 ,16792 
2011-05-27,1295433 ,85606 ,119744 ,17616 ,83984 ,48039 ,29223 ,69672 ,15170 ,31393 ,103870 ,17298 ,10803 ,8417 ,34186 ,40239 ,11336 ,182549 ,28622 ,36590 ,20454 ,23399 ,207746 ,39477 ,29544 ,52549 ,17895 
2011-06-03,1311488 ,87796 ,121630 ,17829 ,83475 ,48399 ,29442 ,69365 ,15377 ,31092 ,105061 ,17733 ,10840 ,8919 ,34452 ,40782 ,12113 ,184122 ,28892 ,36860 ,20859 ,24080 ,211002 ,40952 ,29806 ,52680 ,20483 
2011-06-10,1318852 ,87793 ,121513 ,17827 ,83778 ,48439 ,29423 ,69226 ,15504 ,30821 ,105271 ,17745 ,10812 ,8932 ,40395 ,40901 ,12112 ,184351 ,28247 ,36813 ,20717 ,23995 ,212480 ,40353 ,29136 ,52680 ,21937 
2011-06-17,1311489 ,88046 ,122126 ,17848 ,83735 ,48471 ,29284 ,69226 ,15529 ,30760 ,105301 ,16599 ,10847 ,9226 ,39873 ,40673 ,12149 ,184414 ,27974 ,37033 ,20727 ,23868 ,207712 ,40143 ,28346 ,53098 ,21919 
2011-06-24,1306027 ,87414 ,121954 ,17193 ,83578 ,48755 ,29162 ,69317 ,15327 ,30725 ,105329 ,16831 ,10857 ,9187 ,38949 ,40407 ,12294 ,185018 ,27974 ,37068 ,20778 ,23612 ,204553 ,39463 ,27685 ,53018 ,21951 
2011-07-01,1377091 ,96913 ,139710 ,17010 ,84594 ,52691 ,36500 ,69043 ,17939 ,31277 ,107408 ,16906 ,10901 ,9973 ,41661 ,44127 ,12531 ,185997 ,28151 ,37816 ,20472 ,23260 ,205795 ,38327 ,28735 ,53883 ,39100 
2011-07-08,1373964 ,95104 ,145266 ,16809 ,85131 ,52898 ,36000 ,68935 ,18581 ,30251 ,108007 ,16448 ,10862 ,10127 ,41265 ,43500 ,12448 ,186391 ,27947 ,38479 ,20524 ,23026 ,200958 ,36810 ,27868 ,54191 ,39100 
2011-07-15,1372794 ,94565 ,145977 ,17686 ,85383 ,52868 ,35864 ,69065 ,18643 ,29989 ,108055 ,16959 ,10885 ,10085 ,40780 ,42999 ,11482 ,189165 ,27739 ,39169 ,20773 ,22257 ,199233 ,34708 ,26540 ,54458 ,39079 
2011-07-22,1448136 ,95058 ,146247 ,17672 ,98518 ,54209 ,35777 ,67994 ,18662 ,28672 ,169143 ,17055 ,10876 ,10671 ,39739 ,48433 ,11459 ,192532 ,27590 ,39119 ,20877 ,21766 ,195657 ,34047 ,23350 ,54284 ,39603 
2011-07-29,1445867 ,91282 ,145331 ,17854 ,99037 ,55206 ,36873 ,69086 ,18669 ,27878 ,177134 ,17026 ,10585 ,11035 ,39409 ,49418 ,11267 ,191761 ,26780 ,39627 ,20845 ,20408 ,193692 ,32757 ,22793 ,53963 ,35955 
2011-08-05,1464287 ,92437 ,146703 ,18129 ,100093 ,56040 ,38520 ,68441 ,19527 ,26065 ,180339 ,17374 ,10648 ,11484 ,39762 ,49834 ,11593 ,192572 ,27101 ,41277 ,21306 ,20735 ,196933 ,33560 ,23840 ,53442 ,37570 
2011-08-12,1464161 ,91768 ,146133 ,18054 ,101032 ,56746 ,38173 ,69318 ,19464 ,26108 ,179208 ,17638 ,10078 ,11459 ,41583 ,50223 ,11928 ,192515 ,26188 ,41486 ,21085 ,20481 ,195926 ,33563 ,23398 ,52368 ,37755 
2011-08-19,1459665 ,91680 ,139934 ,17730 ,100970 ,56608 ,37732 ,68609 ,19500 ,24949 ,179075 ,18745 ,9908 ,11487 ,46761 ,49501 ,12231 ,192016 ,26368 ,42534 ,21106 ,20372 ,193648 ,33495 ,23172 ,52368 ,38263 
2011-08-26,1442510 ,90404 ,138324 ,18762 ,98784 ,57044 ,36759 ,68075 ,19377 ,24096 ,177827 ,18001 ,9887 ,11279 ,46511 ,49838 ,12400 ,191174 ,25895 ,42516 ,21080 ,19195 ,188510 ,31666 ,21665 ,52368 ,38103 
2011-09-02,1521525 ,157300 ,138776 ,18862 ,101917 ,57657 ,36917 ,67621 ,20216 ,25579 ,180476 ,18416 ,9940 ,11440 ,46974 ,51881 ,12708 ,190360 ,25914 ,42649 ,21713 ,19913 ,188778 ,32235 ,21559 ,52581 ,37981 
2011-09-09,1536474 ,155577 ,139249 ,20118 ,100506 ,57924 ,36937 ,88083 ,20496 ,25300 ,181779 ,18397 ,9858 ,11923 ,45957 ,52863 ,12981 ,189730 ,25894 ,43963 ,21470 ,19282 ,185042 ,31697 ,21137 ,52560 ,38167 
2011-09-16,1526502 ,151362 ,138446 ,20085 ,100397 ,58075 ,36982 ,88090 ,20481 ,25114 ,182024 ,18084 ,9868 ,11996 ,45811 ,53258 ,13207 ,188721 ,25570 ,44048 ,21477 ,19111 ,184263 ,31291 ,19838 ,52512 ,36240 
2011-09-23,1519165 ,150821 ,137228 ,20036 ,99562 ,57771 ,37288 ,85521 ,21593 ,24104 ,181263 ,18525 ,9898 ,12010 ,45759 ,53261 ,13118 ,189241 ,25376 ,43649 ,21691 ,18907 ,183838 ,30853 ,18717 ,52556 ,35592 
2011-09-30,1503947 ,148309 ,134845 ,19868 ,98512 ,57844 ,37299 ,84610 ,21839 ,22303 ,182392 ,19266 ,10322 ,11900 ,45637 ,51694 ,13090 ,187789 ,25323 ,42785 ,21700 ,18831 ,183287 ,30615 ,16346 ,51770 ,33637 
2011-10-07,1505033 ,147358 ,134285 ,19465 ,95567 ,58166 ,38111 ,82322 ,21926 ,23142 ,186314 ,19880 ,10251 ,11814 ,45229 ,52554 ,13233 ,186766 ,23405 ,43666 ,22310 ,17883 ,186829 ,31145 ,17979 ,51350 ,33884 
2011-10-14,1498960 ,146536 ,130332 ,18937 ,94694 ,57984 ,37122 ,79773 ,21904 ,23062 ,186710 ,20283 ,10217 ,11780 ,45821 ,51966 ,13211 ,186720 ,23098 ,43594 ,21961 ,17826 ,190543 ,30770 ,17306 ,51121 ,33964 
2011-10-21,1490363 ,145323 ,127286 ,18417 ,94993 ,57862 ,37048 ,78574 ,22048 ,23315 ,186050 ,20337 ,10182 ,11861 ,45749 ,52597 ,12868 ,186542 ,23005 ,43295 ,21936 ,17571 ,191574 ,30252 ,16070 ,50757 ,32484 
2011-10-28,1476565 ,144541 ,123005 ,18854 ,92005 ,57831 ,36921 ,76729 ,21923 ,20773 ,189439 ,20291 ,10224 ,12017 ,45911 ,53197 ,12674 ,185062 ,23103 ,42978 ,22419 ,16791 ,191821 ,29847 ,14510 ,50923 ,32316 
2011-11-04,1501171 ,145860 ,122966 ,19118 ,92110 ,55480 ,36553 ,74796 ,22337 ,21986 ,190502 ,23009 ,10408 ,12235 ,46602 ,53842 ,13025 ,181658 ,23147 ,43414 ,22950 ,16870 ,211120 ,30802 ,15854 ,51320 ,34188 
2011-11-11,1498729 ,145702 ,121057 ,19024 ,92326 ,55895 ,35827 ,74431 ,22394 ,22469 ,190452 ,23016 ,10380 ,12089 ,46501 ,53830 ,13529 ,180360 ,23070 ,42728 ,22555 ,17115 ,213163 ,30519 ,15820 ,50914 ,34331 
2011-11-18,1493375 ,145441 ,120042 ,18978 ,92742 ,54021 ,34602 ,73964 ,22397 ,21963 ,191268 ,23009 ,10320 ,12048 ,46436 ,53660 ,13403 ,180008 ,22808 ,42146 ,22457 ,17125 ,213226 ,30461 ,15660 ,50870 ,32992 
2011-11-25,1492769 ,145081 ,118986 ,19240 ,93612 ,54246 ,35037 ,72982 ,21979 ,21832 ,191698 ,22504 ,10212 ,12387 ,46290 ,53210 ,13337 ,178862 ,22680 ,42120 ,21856 ,17189 ,215910 ,29838 ,15666 ,50938 ,32936 
2011-12-02,1506292 ,144337 ,117986 ,19784 ,93326 ,54183 ,35417 ,71112 ,22266 ,23071 ,193577 ,22676 ,10643 ,12560 ,46887 ,54693 ,13061 ,174626 ,23015 ,42369 ,22949 ,17578 ,221654 ,30555 ,17425 ,51291 ,39699 
2011-12-09,1508136 ,144389 ,116515 ,18506 ,92565 ,54125 ,34850 ,70694 ,22273 ,23127 ,193424 ,22592 ,10252 ,12732 ,46940 ,54924 ,13020 ,177213 ,23086 ,42436 ,23120 ,17562 ,221284 ,30797 ,17517 ,51236 ,42527 
2011-12-16,1507375 ,144002 ,115738 ,18487 ,92015 ,53922 ,34797 ,71054 ,22185 ,23482 ,193579 ,22564 ,10247 ,12924 ,47062 ,55013 ,13002 ,176868 ,23086 ,42435 ,23037 ,17693 ,221820 ,30829 ,17742 ,51256 ,42794 
2011-12-23,1502367 ,143072 ,114518 ,18377 ,91478 ,52803 ,34224 ,70806 ,21784 ,23263 ,192686 ,22349 ,10236 ,12866 ,48502 ,55055 ,12979 ,177416 ,23098 ,42344 ,22957 ,17490 ,222571 ,30628 ,17059 ,51242 ,42996 
2011-12-30,1498242 ,141115 ,114278 ,18326 ,90847 ,53079 ,34139 ,70010 ,21713 ,23100 ,192964 ,22312 ,10236 ,12822 ,48330 ,55153 ,12979 ,176726 ,23109 ,42409 ,22929 ,17534 ,222978 ,30747 ,16979 ,50915 ,42996 
2012-01-06,1499995 ,140479 ,113474 ,17239 ,87637 ,51710 ,31778 ,71336 ,21685 ,23450 ,193652 ,20794 ,10366 ,11689 ,48702 ,55750 ,11632 ,176072 ,23781 ,42877 ,23063 ,16749 ,225763 ,31229 ,16877 ,51453 ,44425 
2012-01-13,1495066 ,141003 ,111724 ,17137 ,88029 ,53069 ,31864 ,70870 ,21433 ,22181 ,194645 ,20697 ,10408 ,11614 ,48691 ,55103 ,11649 ,171768 ,23571 ,43124 ,22375 ,16551 ,227285 ,31063 ,17450 ,50297 ,44134 
2012-01-20,1482947 ,138846 ,108951 ,17536 ,84331 ,53176 ,31556 ,70340 ,21563 ,21835 ,195388 ,20633 ,10420 ,11941 ,48810 ,54571 ,11694 ,170598 ,23214 ,42773 ,22567 ,16064 ,226922 ,30780 ,17950 ,48996 ,45314 
2012-01-27,1478649 ,138829 ,107861 ,17552 ,83979 ,53636 ,30862 ,70321 ,21499 ,20490 ,195105 ,20604 ,10439 ,11915 ,48706 ,54382 ,10225 ,168986 ,22528 ,42716 ,21873 ,15980 ,227475 ,30819 ,17920 ,48619 ,47247 
2012-02-03,1491315 ,142287 ,108159 ,17762 ,83875 ,53880 ,30817 ,67988 ,21679 ,21676 ,192649 ,20810 ,10612 ,10975 ,48956 ,54889 ,10211 ,168247 ,22995 ,43485 ,22406 ,16831 ,236134 ,31816 ,18961 ,47495 ,48846 
2012-02-10,1491625 ,141737 ,107357 ,20644 ,80326 ,54341 ,31033 ,67622 ,21225 ,22425 ,197503 ,20512 ,10531 ,10818 ,49077 ,54106 ,10176 ,169410 ,23149 ,43547 ,21988 ,17128 ,235415 ,31847 ,18755 ,46708 ,47427 
2012-02-17,1485016 ,141600 ,106428 ,20610 ,79004 ,54258 ,30720 ,67153 ,20896 ,22409 ,196751 ,20490 ,10585 ,9649 ,49092 ,53690 ,10060 ,168754 ,23820 ,44308 ,20760 ,16763 ,236273 ,31397 ,18656 ,46715 ,46368 
2012-02-24,1486361 ,141662 ,106198 ,20584 ,79465 ,54971 ,30572 ,67297 ,21286 ,22726 ,196838 ,20152 ,10322 ,10605 ,47926 ,54110 ,9620 ,168874 ,23734 ,44323 ,20742 ,16803 ,236752 ,32059 ,19303 ,46703 ,46659 
2012-03-02,1493810 ,141737 ,106144 ,20827 ,80344 ,55660 ,31509 ,60672 ,21654 ,23275 ,198628 ,20099 ,10507 ,10585 ,48405 ,54693 ,9304 ,169419 ,24023 ,44968 ,21425 ,16763 ,240289 ,32216 ,19907 ,47381 ,45469 
2012-03-09,1502046 ,141656 ,105163 ,21101 ,80535 ,56659 ,31507 ,65933 ,21657 ,24336 ,197756 ,20286 ,10508 ,10573 ,48651 ,54458 ,9535 ,168539 ,24254 ,44848 ,21301 ,17316 ,242701 ,34286 ,20030 ,47418 ,45974 
2012-03-16,1506573 ,140489 ,104369 ,20890 ,79450 ,56574 ,31717 ,65911 ,21499 ,24342 ,197670 ,20428 ,10540 ,10419 ,47869 ,54412 ,9523 ,168171 ,24351 ,44866 ,21212 ,17381 ,250907 ,35763 ,19619 ,47194 ,45735 
2012-03-23,1505370 ,142057 ,102200 ,20779 ,78439 ,56552 ,32037 ,65839 ,21435 ,24335 ,197642 ,20389 ,10584 ,10534 ,47729 ,51740 ,9298 ,168905 ,24359 ,44796 ,21393 ,17363 ,254012 ,35770 ,19814 ,47267 ,45279 
2012-03-30,1511857 ,142282 ,101356 ,20681 ,76089 ,56789 ,31941 ,66154 ,21391 ,23804 ,196877 ,20371 ,10564 ,10510 ,47628 ,53598 ,9402 ,171112 ,24646 ,44775 ,21423 ,17844 ,260655 ,35686 ,19676 ,47144 ,44887 
2012-04-06,1526557 ,140425 ,102496 ,20574 ,75484 ,57913 ,32364 ,66225 ,21830 ,25615 ,198755 ,21186 ,10549 ,10593 ,47504 ,53247 ,9481 ,173105 ,24880 ,45014 ,22041 ,18557 ,266662 ,36206 ,19871 ,47488 ,43806 
2012-04-13,1534054 ,139176 ,99994 ,20446 ,74268 ,57761 ,32478 ,65749 ,21617 ,25022 ,198838 ,21103 ,10577 ,11136 ,47154 ,55202 ,9404 ,175048 ,24878 ,44976 ,22187 ,18884 ,280497 ,36355 ,19723 ,46770 ,40576 
2012-04-20,1528376 ,137515 ,95385 ,19917 ,74401 ,57173 ,32587 ,65502 ,21527 ,25078 ,199324 ,21045 ,10419 ,11390 ,46785 ,55813 ,9503 ,175798 ,24823 ,44783 ,22131 ,18486 ,282889 ,35903 ,19553 ,46364 ,40019 
2012-04-27,1530613 ,135964 ,94693 ,20023 ,73945 ,57041 ,32089 ,64953 ,21204 ,25174 ,201997 ,21190 ,10427 ,11251 ,46592 ,56842 ,9781 ,176778 ,24526 ,44877 ,22152 ,19205 ,284691 ,37785 ,19058 ,46218 ,38436 
2012-05-04,1577428 ,136966 ,95960 ,19981 ,76028 ,58534 ,32342 ,67001 ,21260 ,25625 ,209261 ,21454 ,10554 ,11401 ,46888 ,58760 ,9916 ,178612 ,24736 ,45291 ,22670 ,20424 ,308553 ,38531 ,21051 ,46079 ,40052 
2012-05-11,1573667 ,136606 ,95842 ,17589 ,76198 ,58036 ,32215 ,66722 ,21175 ,25375 ,209331 ,21507 ,10573 ,11257 ,46560 ,58925 ,9875 ,180668 ,24733 ,44142 ,22987 ,21333 ,306392 ,38080 ,21012 ,46202 ,40018 
2012-05-18,1572919 ,136434 ,94084 ,17577 ,75965 ,57807 ,32742 ,66745 ,21290 ,24449 ,209572 ,21457 ,10615 ,11235 ,46435 ,59108 ,9556 ,181610 ,24566 ,44671 ,22640 ,21334 ,306890 ,36677 ,21000 ,46176 ,41891 
2012-05-25,1570244 ,135566 ,92357 ,17447 ,75679 ,57997 ,32616 ,67109 ,21127 ,24397 ,209645 ,21393 ,10658 ,11499 ,45484 ,60179 ,9534 ,180901 ,24043 ,44628 ,22622 ,21417 ,307085 ,36664 ,20531 ,46278 ,42753 
2012-06-01,1596290 ,136055 ,95417 ,17611 ,76478 ,58967 ,32657 ,67784 ,21419 ,25664 ,213638 ,21636 ,10742 ,11484 ,45591 ,61263 ,9766 ,181316 ,24304 ,44448 ,23283 ,22106 ,312986 ,37203 ,21227 ,46894 ,46880 
2012-06-08,1595792 ,135764 ,95092 ,18579 ,76598 ,58427 ,32347 ,67401 ,21486 ,25360 ,213829 ,21620 ,10765 ,11557 ,45152 ,61354 ,9757 ,180758 ,24235 ,44526 ,23594 ,21893 ,314670 ,37160 ,21190 ,46314 ,46937 
2012-06-15,1596467 ,132807 ,91714 ,18899 ,76692 ,58810 ,32353 ,67538 ,41455 ,25345 ,213981 ,26668 ,10794 ,11262 ,45018 ,61034 ,9889 ,180776 ,24093 ,44522 ,23617 ,21710 ,314540 ,17534 ,21305 ,46753 ,47380 
2012-06-22,1598656 ,132340 ,90226 ,18907 ,76914 ,58831 ,32306 ,67597 ,41426 ,27025 ,214730 ,26780 ,10784 ,11096 ,44740 ,61382 ,9929 ,181362 ,23924 ,44774 ,23670 ,21969 ,316660 ,17053 ,21204 ,45894 ,47346 
2012-06-29,1586783 ,127252 ,88592 ,18749 ,77056 ,58683 ,32251 ,66955 ,40189 ,26891 ,215602 ,26681 ,10801 ,11077 ,44501 ,59137 ,10092 ,181328 ,23075 ,44700 ,23551 ,21960 ,316418 ,16741 ,20920 ,45704 ,47386 
2012-07-06,1596584 ,126073 ,86286 ,18886 ,78459 ,59807 ,32654 ,64354 ,40759 ,28312 ,217158 ,27753 ,10932 ,11300 ,44374 ,58729 ,10309 ,181282 ,22387 ,45256 ,23975 ,22539 ,322842 ,16804 ,21874 ,46094 ,49167 
2012-07-13,1590639 ,124466 ,85943 ,18856 ,78458 ,59547 ,32485 ,63851 ,40867 ,28340 ,217752 ,27888 ,10953 ,11282 ,43883 ,58167 ,10110 ,179382 ,21908 ,45248 ,23640 ,22826 ,323185 ,16554 ,21998 ,45067 ,49789 
2012-07-20,1588500 ,124321 ,85739 ,18484 ,78368 ,59481 ,32180 ,62866 ,40813 ,28948 ,219363 ,27730 ,10991 ,11307 ,43532 ,58198 ,10333 ,178338 ,20580 ,45117 ,23445 ,22841 ,323089 ,16555 ,22042 ,44621 ,49783 
2012-07-27,1569934 ,123177 ,83094 ,18447 ,75751 ,58916 ,32585 ,57600 ,40549 ,28386 ,220302 ,27682 ,11006 ,11285 ,43310 ,58052 ,9873 ,177216 ,20523 ,45063 ,23450 ,23687 ,319444 ,15720 ,22355 ,44505 ,48277 
2012-08-03,1585960 ,120978 ,85032 ,18982 ,75888 ,58625 ,32847 ,61542 ,41058 ,29192 ,221166 ,26948 ,11157 ,11428 ,43457 ,58862 ,10021 ,172726 ,20407 ,45407 ,23758 ,23389 ,325086 ,15986 ,23169 ,45503 ,51795 
2012-08-10,1579844 ,120659 ,85134 ,18988 ,75324 ,57692 ,32423 ,61149 ,41052 ,29544 ,221408 ,26979 ,11148 ,11166 ,43003 ,59426 ,10030 ,171615 ,20339 ,45452 ,22874 ,23207 ,324588 ,15859 ,23264 ,45474 ,49950 
2012-08-17,1567819 ,120297 ,84734 ,18988 ,74923 ,57644 ,30989 ,58297 ,39862 ,29040 ,221502 ,26855 ,11018 ,11198 ,42796 ,59495 ,10123 ,171728 ,20123 ,44526 ,22542 ,23462 ,323726 ,15859 ,23135 ,45487 ,46206 
2012-08-24,1564695 ,120581 ,84286 ,18912 ,74693 ,58010 ,31362 ,57327 ,39962 ,29268 ,221396 ,26833 ,11024 ,11080 ,42802 ,59018 ,10137 ,171367 ,19706 ,44495 ,22446 ,23220 ,323398 ,15853 ,23030 ,45487 ,45308 
2012-08-31,1561595 ,120864 ,84358 ,18930 ,74242 ,57534 ,30814 ,57311 ,39862 ,29215 ,221290 ,26826 ,11020 ,11563 ,42727 ,59290 ,10271 ,171006 ,19324 ,45560 ,22567 ,23040 ,321915 ,15806 ,23032 ,45559 ,43616 
2012-09-07,1579622 ,122782 ,86395 ,18112 ,75178 ,58368 ,31189 ,57063 ,40397 ,30560 ,222994 ,27164 ,11137 ,12309 ,43026 ,59640 ,10525 ,169779 ,19621 ,45856 ,23123 ,23789 ,325756 ,16213 ,23746 ,46324 ,46339 
2012-09-14,1569672 ,121471 ,85997 ,18368 ,74861 ,57719 ,31531 ,56637 ,39952 ,30550 ,222910 ,27158 ,11177 ,12358 ,42930 ,59291 ,10523 ,168540 ,19606 ,45803 ,22759 ,23960 ,324232 ,16097 ,23512 ,46228 ,42863 
2012-09-21,1571130 ,123531 ,85240 ,18795 ,74895 ,57563 ,31665 ,56959 ,39606 ,30577 ,223288 ,27161 ,11172 ,12185 ,42839 ,59424 ,10771 ,168103 ,19486 ,45820 ,22350 ,23980 ,324356 ,16104 ,23685 ,46204 ,42901 
2012-09-28,1561634 ,124021 ,83151 ,18719 ,74276 ,57187 ,31666 ,56903 ,39881 ,29761 ,222471 ,27128 ,11148 ,12214 ,42819 ,58064 ,11089 ,167323 ,19189 ,45927 ,22249 ,23690 ,321296 ,15790 ,23164 ,44697 ,43931 
2012-10-05,1592839 ,126247 ,84636 ,18746 ,74973 ,58717 ,32870 ,57149 ,40307 ,30688 ,233685 ,27646 ,11221 ,12662 ,42447 ,59136 ,11425 ,166298 ,19641 ,46472 ,23376 ,24607 ,326373 ,15984 ,24054 ,45424 ,47594 
2012-10-12,1588886 ,125681 ,83378 ,18905 ,74957 ,58469 ,32653 ,57011 ,40279 ,30033 ,233209 ,28355 ,11184 ,12581 ,42258 ,60457 ,11862 ,162215 ,19666 ,46450 ,23264 ,23527 ,333368 ,15900 ,23184 ,44989 ,47457 
2012-10-19,1578389 ,125258 ,82442 ,19120 ,73423 ,57400 ,33331 ,56524 ,40310 ,29404 ,230966 ,28465 ,11136 ,12622 ,42027 ,59951 ,11882 ,160104 ,19530 ,46463 ,23430 ,23685 ,332538 ,16226 ,22998 ,44806 ,47825 
2012-10-26,1565251 ,125055 ,81461 ,19132 ,70438 ,56413 ,32672 ,54394 ,40443 ,28658 ,229785 ,28427 ,11075 ,12596 ,41861 ,59391 ,11743 ,155640 ,19280 ,45662 ,23377 ,24323 ,336019 ,16347 ,23091 ,44479 ,47510 
2012-11-02,1587953 ,127454 ,83479 ,18810 ,70470 ,55574 ,32653 ,53360 ,39581 ,28912 ,229520 ,28647 ,11145 ,12925 ,42217 ,60322 ,12139 ,150595 ,19886 ,45753 ,23810 ,25771 ,352289 ,16660 ,25841 ,45523 ,51031 
2012-11-09,1582225 ,124752 ,82587 ,17970 ,70324 ,54175 ,32442 ,53265 ,39200 ,28858 ,228641 ,29468 ,11193 ,14529 ,42102 ,60190 ,12207 ,150090 ,19703 ,45404 ,22837 ,25661 ,352590 ,16569 ,26326 ,45984 ,51111 
