Date,MKF500,Value,Growth,KOSPI200
2021-08-06,6888.99,21980.58,3923.92,433.29
2021-08-13,6652.04,21720.59,3819.98,416.06
2021-08-20,6393.65,20541.40,3593.28,400.78
2021-08-27,6567.08,21557.73,3706.51,410.24
2021-09-03,6717.53,21872.41,3800.41,419.22
2021-09-10,6565.93,21779.21,3701.33,408.70
2021-09-17,6605.46,21972.28,3701.96,410.99
2021-09-24,6582.75,21802.66,3674.98,409.84
2021-10-01,6329.46,21588.24,3503.45,394.79
2021-10-08,6203.15,21308.61,3428.57,387.42
2021-10-15,6309.58,21679.32,3530.18,393.19
2021-10-22,6310.81,21660.53,3546.58,393.34
2021-10-29,6235.79,21256.27,3512.58,388.47
2021-11-05,6266.22,21039.62,3542.21,389.86
2021-11-12,6276.69,21045.87,3574.53,390.38
2021-11-19,6301.00,20777.96,3631.09,390.53
2021-11-26,6201.46,20359.39,3554.92,385.07
2021-12-03,6298.25,20496.65,3574.33,391.96
2021-12-10,6390.09,20787.48,3625.82,397.97
2021-12-17,6392.87,21222.23,3621.25,398.96
2021-12-24,6413.58,21050.60,3670.17,400.53
2021-12-31,6343.29,20386.87,3714.30,394.19
2022-01-07,6259.76,20759.26,3581.20,390.85
2022-01-14,6191.16,21043.66,3528.87,387.45
2022-01-21,6012.34,20464.68,3438.56,376.08
2022-01-28,5702.20,19611.27,3279.93,357.98
2022-02-04,5848.74,20218.69,3370.62,366.34
2022-02-11,5855.15,20633.65,3290.73,368.61
2022-02-18,5857.36,20579.33,3298.55,368.55
2022-02-25,5716.41,20030.02,3254.23,358.44
2022-03-04,5782.32,20464.33,3313.30,361.69
2022-03-11,5685.84,20268.61,3252.11,355.31
2022-03-18,5813.85,20511.82,3362.95,362.33
2022-03-25,5816.95,20944.71,3413.63,362.06
2022-04-01,5835.97,21112.80,3395.09,363.19
2022-04-08,5738.13,20821.32,3358.34,356.01
2022-04-15,5696.73,20967.83,3355.71,353.84
2022-04-22,5717.35,21498.64,3378.42,355.43
2022-04-29,5697.91,21109.33,3320.37,355.08
2022-05-06,5592.66,21065.42,3230.60,349.00
2022-05-13,5525.94,20848.86,3178.86,345.50
2022-05-20,5605.02,20635.81,3216.34,349.29
2022-05-27,5584.06,20992.36,3200.94,348.04
2022-06-03,5649.32,21060.63,3237.25,352.01
2022-06-10,5485.45,20733.74,3158.21,341.89
2022-06-17,5138.62,19453.15,2930.17,320.09
2022-06-24,4997.36,18606.67,2829.82,312.07
2022-07-01,4860.21,18535.89,2737.25,304.02
2022-07-08,4971.09,18093.61,2845.12,310.15
2022-07-15,4937.12,17450.75,2804.57,307.91
2022-07-22,5086.89,18215.44,2903.91,317.33
2022-07-29,5187.54,18686.67,2975.92,323.31
2022-08-05,5270.66,18711.33,3048.63,327.50
2022-08-12,5316.79,19371.18,3066.89,330.67
2022-08-19,5246.56,19197.09,2999.94,326.79
2022-08-26,5198.55,19197.02,2960.83,323.91
2022-09-02,5034.19,18609.41,2876.71,312.92
